index,23,26,32,29,35,38,41,44,47,50,53,56,59,62,65
index,,,,,,,,,,,,,,,
time,20:04:23  2.11.2023,20:10:38  2.11.2023,20:23:07  2.11.2023,20:16:22  2.11.2023,20:31:14  2.11.2023,20:37:38  2.11.2023,20:44:21  2.11.2023,20:51:37  2.11.2023,20:58:14  2.11.2023,21:05:45  2.11.2023,21:11:28  2.11.2023,21:17:49  2.11.2023,21:24:44  2.11.2023,21:31:33  2.11.2023,21:38:31  2.11.2023
id,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP,OJIP
52321,17100,18823,19214,10657,10628,10358,6181,5563,6390,1640,1774,1497,552,522,518
53321,17198,18921,19279,10677,10667,10408,6241,5573,6430,1631,1784,1516,548,514,503
54321,17263,18986,19376,10747,10727,10458,6241,5573,6430,1640,1793,1493,557,524,516
55321,17328,19018,19441,10837,10777,10508,6281,5633,6450,1650,1806,1503,559,519,505
56321,17393,19116,19506,10877,10857,10538,6301,5643,6490,1666,1803,1506,563,536,521
57321,17458,19214,19571,10917,10867,10608,6350,5662,6510,1634,1813,1519,566,519,521
58321,17523,19279,19636,10996,10937,10667,6400,5662,6560,1663,1797,1493,557,508,508
59321,17588,19344,19701,11026,10957,10677,6410,5702,6570,1663,1816,1513,563,523,501
60321,17620,19376,19734,11066,10996,10747,6400,5722,6620,1637,1832,1513,565,528,511
61321,17653,19441,19766,11136,11046,10797,6460,5732,6620,1659,1816,1513,552,508,517
62321,17718,19506,19831,11156,11066,10837,6480,5742,6669,1682,1816,1519,544,520,503
63321,17783,19539,19896,11186,11116,10867,6490,5742,6709,1672,1825,1535,553,510,499
64321,17816,19571,19929,11256,11196,10897,6510,5782,6729,1685,1819,1525,547,521,510
65321,17881,19669,19994,11256,11196,10967,6550,5792,6739,1694,1851,1544,555,525,512
66321,17913,19669,20026,11305,11226,11016,6560,5812,6759,1682,1848,1567,567,519,514
67321,17946,19734,20059,11375,11276,11056,6600,5832,6779,1685,1854,1548,564,533,511
68321,18011,19766,20124,11405,11305,11076,6610,5872,6789,1691,1876,1532,551,518,510
69321,18011,19831,20156,11435,11355,11116,6649,5892,6859,1678,1867,1532,559,528,511
70321,18043,19831,20156,11445,11365,11126,6640,5912,6849,1698,1870,1564,551,527,516
71321,18043,19896,20254,11505,11445,11176,6669,5922,6879,1685,1848,1564,566,538,511
72321,18108,19896,20221,11545,11475,11186,6689,5962,6929,1691,1876,1554,561,538,500
73321,18108,19994,20254,11585,11525,11226,6689,5952,6939,1704,1873,1541,558,518,517
74321,18173,19994,20351,11595,11525,11266,6729,5972,6959,1720,1857,1541,558,528,513
75321,18206,20059,20351,11644,11565,11325,6739,5982,6988,1739,1892,1557,562,514,519
76321,18206,20026,20351,11644,11615,11325,6729,6011,6988,1720,1876,1557,578,513,501
77321,18238,20091,20416,11704,11634,11345,6799,6001,6988,1720,1883,1560,551,517,518
78321,18271,20124,20449,11764,11634,11395,6839,6051,7058,1733,1889,1583,553,520,514
79321,18271,20124,20416,11734,11684,11405,6849,6061,7018,1746,1908,1576,560,518,520
80321,18368,20189,20481,11804,11694,11455,6859,6051,7058,1723,1912,1580,562,522,510
81321,18336,20189,20514,11814,11724,11475,6859,6091,7088,1733,1880,1583,558,519,524
82321,18368,20189,20546,11824,11764,11505,6909,6081,7118,1710,1896,1567,560,525,511
83321,18368,20254,20546,11884,11804,11515,6919,6131,7128,1739,1912,1583,557,517,509
84321,18433,20286,20579,11884,11764,11565,6909,6111,7148,1717,1896,1570,557,512,510
